Team_Name,Pts_Scored,Pts_Al,Win,TDs,First_Sc,Second_Sc,Third_Sc,Fourth_Sc,First_Al,Second_Al,Third_Al,Fourth_Al,Off_Plys,Rush_Plys,Pass_Plys,Fumbles,Yds_Ply,Yds_Rush,Yds_Pass,Total_Yds_Gm,Total_Rush_Yds_Gm,Total_Pass_Yds_Gm,Yds_Ply_Al,Yds_Rush_Al,Yds_Pass_Al,Total_Yds_Gm_Al,Total_Rush_Yds_Gm_Al,Total_Pass_Yds_Gm_Al,Off_Plys_Al,Rush_Plys_Al,Pass_Plys_Al,Completion_Rate,Pass_Att,Pass_TDs,INTs,Sacks_Taken,Rush_TDs,Rush_Att,Pass_1Ds_Gm,Rush_1Ds_Gm,First_Ds_Gm,Third_Conv_Perc,Fourth_Conv_Perc,Sacks_Gm,INT_Gm,Fumbles_Caused,TO_Gm,FG_Att,FG_Perc_Comp,PAT_Att,PAT_Perc_Comp,Punts,Avg_Punt_Yds_Gm,Avg_Punt_Ret_Yds_Gm,Avg_Punt_Ret_Yds_Opp_Gm,Total_Punt_Ret_Yds_Gm,Total_Punt_Ret_Yds_Opp_Gm,Punt_Ret_TD,Punt_Ret_TD_Opp,Avg_Kick_Ret_Yds_Gm,Avg_Kick_Ret_Yds_Opp_Gm,Kick_Ret_TD_Opp,Kick_Ret_TD,Penalties,Penalty_Gm,Penalty_Yds_Gm,Playoff_app_5_yrs,Superbowl_Win,Draft_Pos,Week_Of_Szn,Perc_Pro_Bowl,Opp_Name,Year
Cowboys,40.0,39.0,1.0,5.0,0.0,10.0,14.0,16.0,20.0,9.0,0.0,10.0,81.0,31.0,49.0,3.0,7.0,4.0,9.2,570.0,125.0,445.0,7.0,3.3,7.4,380.0,113.0,267.0,72.0,34.0,37.0,0.6938775510204082,49.0,1.0,0.0,1.0,4.0,31.0,20.0,9.0,33.0,53.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,43.0,1.5,0.0,3.0,0.0,0.0,0.0,21.2,20.666666666666668,0.0,0.0,7-75,7.0,75.0,3.0,0.0,17.0,2.0,0.1509433962264151,FalconsAtlanta,2020.0
Cowboys,31.0,38.0,0.0,4.0,9.0,6.0,7.0,9.0,9.0,14.0,7.0,8.0,80.0,21.0,57.0,1.0,6.5,2.9,8.3,522.0,61.0,461.0,6.5,4.5,7.9,412.0,117.0,295.0,70.0,26.0,40.0,0.6491228070175439,57.0,3.0,2.0,2.0,1.0,21.0,20.0,5.0,27.0,46.0,100.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.3333333333333333,3.0,46.3,5.835,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10-59,10.0,59.0,3.0,0.0,17.0,3.0,0.1509433962264151,SeahawksSeattle,2020.0
Cowboys,38.0,49.0,0.0,5.0,14.0,0.0,0.0,24.0,7.0,24.0,10.0,8.0,79.0,18.0,58.0,2.0,7.2,4.7,8.7,566.0,85.0,481.0,7.2,7.7,6.5,508.0,307.0,201.0,73.0,40.0,31.0,0.7068965517241379,58.0,4.0,1.0,3.0,1.0,18.0,29.0,6.0,35.0,54.0,50.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,44.3,7.335,6.5,32.0,13.0,0.0,0.0,21.75,20.25,0.0,0.0,6-65,6.0,65.0,3.0,0.0,17.0,4.0,0.1509433962264151,BrownsCleveland,2020.0
Cowboys,37.0,34.0,1.0,3.0,3.0,21.0,7.0,6.0,14.0,6.0,3.0,11.0,64.0,29.0,33.0,1.0,6.3,4.3,8.7,402.0,126.0,276.0,6.3,3.3,6.7,300.0,89.0,211.0,62.0,27.0,33.0,0.7272727272727273,33.0,1.0,1.0,2.0,2.0,29.0,15.0,9.0,28.0,55.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,43.5,3.0,0.0,3.0,0.0,0.0,0.0,14.0,24.5,0.0,0.0,3-25,3.0,25.0,3.0,0.0,17.0,5.0,0.1509433962264151,Giants,2020.0
Cowboys,10.0,38.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,21.0,7.0,10.0,84.0,27.0,54.0,2.0,4.1,3.6,4.9,344.0,97.0,247.0,4.1,7.5,7.8,438.0,261.0,177.0,60.0,35.0,24.0,0.6296296296296297,54.0,1.0,2.0,3.0,0.0,27.0,15.0,8.0,27.0,40.0,100.0,1.0,0.0,0.0,0.0,2.0,0.5,1.0,1.0,3.0,43.3,0.5,-1.0,1.0,-1.0,0.0,0.0,28.0,0.0,0.0,0.0,6-36,6.0,36.0,3.0,0.0,17.0,6.0,0.1509433962264151,CardinalsArizona,2020.0
Cowboys,3.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,13.0,0.0,3.0,54.0,26.0,22.0,0.0,2.6,3.2,5.2,142.0,83.0,59.0,2.6,5.3,7.8,397.0,208.0,189.0,66.0,39.0,25.0,0.5,22.0,0.0,1.0,6.0,0.0,26.0,7.0,4.0,12.0,25.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,43.4,0.0,3.0,0.0,3.0,0.0,0.0,48.5,19.5,0.0,0.0,6-49,6.0,49.0,3.0,0.0,17.0,7.0,0.1509433962264151,TeamWashington,2020.0
Cowboys,9.0,23.0,0.0,0.0,3.0,6.0,0.0,0.0,7.0,0.0,8.0,8.0,79.0,35.0,40.0,2.0,3.4,3.8,4.5,265.0,133.0,132.0,3.4,4.6,4.7,222.0,119.0,103.0,58.0,26.0,28.0,0.525,40.0,0.0,0.0,4.0,0.0,35.0,10.0,10.0,21.0,25.0,50.0,4.0,2.0,2.0,4.0,4.0,0.75,0.0,0.0,3.0,39.0,4.0,11.0,4.0,22.0,0.0,0.0,16.333333333333332,20.0,0.0,0.0,7-68,7.0,68.0,3.0,0.0,17.0,8.0,0.1509433962264151,EaglesPhiladelphia,2020.0
Dolphins,11.0,21.0,0.0,1.0,0.0,3.0,0.0,8.0,0.0,7.0,7.0,7.0,58.0,27.0,30.0,0.0,4.6,3.2,6.4,269.0,87.0,182.0,4.6,5.2,8.2,357.0,217.0,140.0,63.0,42.0,19.0,0.6666666666666666,30.0,0.0,3.0,1.0,1.0,27.0,11.0,6.0,20.0,36.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0,3.0,50.7,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4-35,4.0,35.0,1.0,0.0,5.0,1.0,0.018867924528301886,England,2020.0
Dolphins,28.0,31.0,0.0,3.0,7.0,3.0,3.0,15.0,7.0,10.0,0.0,14.0,72.0,22.0,47.0,0.0,5.7,4.5,7.0,410.0,99.0,311.0,5.7,4.9,11.9,523.0,112.0,411.0,59.0,23.0,35.0,0.6595744680851063,47.0,2.0,0.0,3.0,1.0,22.0,20.0,6.0,28.0,41.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,52.4,5.5,9.0,11.0,18.0,0.0,0.0,0.0,-1.0,0.0,0.0,3-20,3.0,20.0,1.0,0.0,5.0,2.0,0.018867924528301886,BillsBuffalo,2020.0
Dolphins,31.0,13.0,1.0,4.0,14.0,7.0,7.0,3.0,0.0,7.0,0.0,6.0,57.0,36.0,20.0,0.0,5.2,3.8,8.0,294.0,138.0,156.0,5.2,4.2,6.5,318.0,72.0,246.0,63.0,17.0,42.0,0.9,20.0,2.0,0.0,1.0,2.0,36.0,9.0,10.0,23.0,53.0,100.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,41.0,14.0,8.0,28.0,8.0,0.0,0.0,15.5,24.0,0.0,0.0,6-51,6.0,51.0,1.0,0.0,5.0,3.0,0.018867924528301886,JaguarsJacksonville,2020.0
Dolphins,23.0,31.0,0.0,1.0,3.0,6.0,3.0,11.0,10.0,7.0,0.0,14.0,68.0,22.0,45.0,0.0,6.1,4.7,7.0,415.0,103.0,312.0,6.1,3.8,10.6,441.0,98.0,343.0,62.0,26.0,34.0,0.6444444444444445,45.0,0.0,2.0,1.0,1.0,22.0,17.0,8.0,25.0,53.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,0.0,0,1.0,51.0,11.0,0.0,11.0,0.0,0.0,0.0,5.0,17.5,0.0,0.0,3-20,3.0,20.0,1.0,0.0,5.0,4.0,0.018867924528301886,SeahawksSeattle,2020.0
Dolphins,43.0,17.0,1.0,4.0,14.0,16.0,7.0,6.0,0.0,7.0,10.0,0.0,63.0,33.0,28.0,0.0,6.9,2.8,12.5,436.0,94.0,342.0,6.9,6.9,4.9,259.0,131.0,128.0,59.0,19.0,35.0,0.7857142857142857,28.0,3.0,0.0,2.0,1.0,33.0,12.0,6.0,22.0,33.0,100.0,5.0,2.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,42.0,3.0,17.0,9.0,17.0,0.0,0.0,15.0,20.0,0.0,0.0,7-69,7.0,69.0,1.0,0.0,5.0,5.0,0.018867924528301886,Francisco,2020.0
Dolphins,24.0,0.0,1.0,3.0,7.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,56.0,25.0,29.0,0.0,5.4,4.4,6.9,302.0,110.0,192.0,5.4,5.2,4.2,263.0,115.0,148.0,69.0,22.0,44.0,0.6896551724137931,29.0,3.0,2.0,2.0,0.0,25.0,12.0,4.0,18.0,11.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,40.3,13.83,0.0,83.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,5-25,5.0,25.0,1.0,0.0,5.0,6.0,0.018867924528301886,Jets,2020.0
Dolphins,28.0,17.0,1.0,2.0,7.0,21.0,0.0,0.0,7.0,3.0,0.0,7.0,48.0,25.0,22.0,2.0,3.0,2.2,4.2,145.0,55.0,90.0,3.0,4.5,5.8,471.0,131.0,340.0,92.0,29.0,61.0,0.5454545454545454,22.0,1.0,0.0,1.0,1.0,25.0,5.0,3.0,8.0,25.0,0.0,2.0,2.0,2.0,4.0,0.0,,4.0,1.0,9.0,42.8,88.0,2.33,88.0,7.0,1.0,0.0,45.0,14.5,0.0,0.0,3-30,3.0,30.0,1.0,0.0,5.0,8.0,0.018867924528301886,Rams,2020.0
Eagles,17.0,27.0,0.0,2.0,10.0,7.0,0.0,0.0,0.0,7.0,7.0,13.0,67.0,17.0,42.0,1.0,4.0,3.4,6.4,265.0,57.0,208.0,4.0,2.2,5.7,239.0,80.0,159.0,70.0,36.0,31.0,0.5714285714285714,42.0,2.0,2.0,8.0,0.0,17.0,13.0,3.0,19.0,35.0,0.0,3.0,0.0,0.0,0.0,2.0,0.5,2.0,1.0,5.0,53.6,5.5,1.7,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3-20,3.0,20.0,6.0,0.0,21.0,1.0,0.09433962264150944,TeamWashington,2020.0
Eagles,19.0,37.0,0.0,2.0,3.0,13.0,0.0,3.0,14.0,7.0,3.0,13.0,69.0,26.0,43.0,1.0,5.3,4.7,5.6,363.0,121.0,242.0,5.3,4.9,9.9,449.0,191.0,258.0,67.0,39.0,27.0,0.6046511627906976,43.0,0.0,2.0,0.0,2.0,26.0,13.0,11.0,25.0,58.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,60.5,0.0,0.0,0.0,8.0,0.0,0.0,20.333333333333332,19.0,0.0,0.0,5-30,5.0,30.0,6.0,0.0,21.0,2.0,0.09433962264150944,Rams,2020.0
Eagles,23.0,23.0,0.0,2.0,0.0,13.0,3.0,7.0,0.0,10.0,7.0,6.0,86.0,36.0,47.0,0.0,4.4,4.9,4.8,381.0,175.0,206.0,4.4,2.7,7.1,304.0,48.0,256.0,70.0,18.0,44.0,0.6170212765957447,47.0,1.0,2.0,3.0,1.0,36.0,11.0,12.0,27.0,47.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,6.0,47.3,0.5,4.625,2.0,37.0,0.0,0.0,0.0,19.5,0.0,0.0,11-93,11.0,93.0,6.0,0.0,21.0,3.0,0.09433962264150944,BengalsCincinnati,2020.0
Eagles,25.0,20.0,1.0,2.0,8.0,0.0,3.0,14.0,7.0,0.0,7.0,6.0,59.0,28.0,28.0,0.0,4.5,3.3,6.9,267.0,93.0,174.0,4.5,5.8,7.5,417.0,116.0,301.0,70.0,20.0,45.0,0.6428571428571429,28.0,1.0,1.0,3.0,1.0,28.0,9.0,6.0,18.0,30.0,100.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,51.2,8.0,6.0,8.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,3-25,3.0,25.0,6.0,0.0,21.0,4.0,0.09433962264150944,Francisco,2020.0
Eagles,29.0,38.0,0.0,4.0,7.0,7.0,8.0,7.0,7.0,10.0,14.0,7.0,57.0,16.0,36.0,0.0,5.9,5.9,7.7,336.0,94.0,242.0,5.9,4.2,7.0,367.0,136.0,231.0,67.0,32.0,34.0,0.5833333333333334,36.0,2.0,2.0,5.0,2.0,16.0,14.0,4.0,20.0,71.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,50.0,1.0,6.0,1.0,12.0,0.0,0.0,16.0,24.0,0.0,0.0,9-84,9.0,84.0,6.0,0.0,21.0,5.0,0.09433962264150944,SteelersPittsburgh,2020.0
Eagles,28.0,30.0,0.0,3.0,0.0,0.0,6.0,22.0,14.0,3.0,7.0,6.0,64.0,18.0,40.0,1.0,5.7,10.8,5.3,364.0,194.0,170.0,5.7,4.9,6.9,355.0,182.0,173.0,67.0,37.0,27.0,0.525,40.0,2.0,0.0,6.0,1.0,18.0,10.0,6.0,19.0,25.0,33.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,49.2,6.67,8.6,20.0,43.0,0.0,0.0,21.5,37.0,0.0,0.0,3-20,3.0,20.0,6.0,0.0,21.0,6.0,0.09433962264150944,RavensBaltimore,2020.0
Eagles,22.0,21.0,1.0,3.0,7.0,3.0,0.0,12.0,7.0,0.0,7.0,7.0,72.0,26.0,43.0,0.0,6.1,3.7,8.3,442.0,96.0,346.0,6.1,7.3,6.2,325.0,160.0,165.0,55.0,22.0,30.0,0.5813953488372093,43.0,2.0,1.0,3.0,1.0,26.0,16.0,8.0,27.0,30.0,50.0,3.0,1.0,2.0,3.0,2.0,0.5,1.0,1.0,5.0,51.0,6.5,9.5,13.0,19.0,0.0,0.0,19.0,22.0,0.0,0.0,7-75,7.0,75.0,6.0,0.0,21.0,7.0,0.09433962264150944,Giants,2020.0
Eagles,23.0,9.0,1.0,2.0,7.0,0.0,8.0,8.0,3.0,6.0,0.0,0.0,58.0,26.0,28.0,2.0,3.8,4.6,4.7,222.0,119.0,103.0,3.8,3.8,4.5,265.0,133.0,132.0,79.0,35.0,40.0,0.5714285714285714,28.0,2.0,2.0,4.0,0.0,26.0,8.0,6.0,18.0,37.0,0.0,4.0,0.0,2.0,2.0,0.0,,1.0,1.0,2.0,41.5,11.0,4.0,22.0,4.0,0.0,0.0,20.0,16.333333333333332,0.0,0.0,4-28,4.0,28.0,6.0,0.0,21.0,8.0,0.09433962264150944,CowboysDallas,2020.0
Falcons,25.0,38.0,0.0,3.0,3.0,9.0,0.0,13.0,14.0,0.0,14.0,10.0,77.0,21.0,54.0,1.0,6.6,3.4,8.3,506.0,72.0,434.0,6.6,4.2,9.2,383.0,84.0,299.0,58.0,20.0,35.0,0.6851851851851852,54.0,2.0,1.0,2.0,1.0,21.0,23.0,4.0,28.0,50.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.5,2.0,50.0,8.0,15.0,8.0,15.0,0.0,0.0,0.0,21.5,0.0,0.0,6-72,6.0,72.0,5.0,0.0,16.0,1.0,0.11320754716981132,SeahawksSeattle,2020.0
Falcons,39.0,40.0,0.0,4.0,20.0,9.0,0.0,10.0,0.0,10.0,14.0,16.0,72.0,34.0,37.0,0.0,5.3,3.3,7.4,380.0,113.0,267.0,5.3,4.0,9.2,570.0,125.0,445.0,81.0,31.0,49.0,0.6486486486486487,37.0,4.0,0.0,1.0,0.0,34.0,15.0,5.0,22.0,47.0,100.0,1.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,39.5,0.0,3.0,0.0,3.0,0.0,0.0,20.666666666666668,21.2,0.0,0.0,8-51,8.0,51.0,5.0,0.0,16.0,2.0,0.11320754716981132,CowboysDallas,2020.0
Falcons,26.0,30.0,0.0,3.0,6.0,10.0,10.0,0.0,3.0,7.0,0.0,20.0,65.0,25.0,38.0,0.0,5.7,5.8,6.3,371.0,144.0,227.0,5.7,5.2,6.2,437.0,130.0,307.0,78.0,25.0,51.0,0.5,38.0,1.0,1.0,2.0,2.0,25.0,13.0,6.0,22.0,30.0,0.0,2.0,2.0,0.0,2.0,3.0,0.6666666666666666,3.0,0.6666666666666666,6.0,38.8,10.67,6.0,32.0,6.0,0.0,0.0,13.0,30.333333333333332,0.0,0.0,7-75,7.0,75.0,5.0,0.0,16.0,3.0,0.11320754716981132,BearsChicago,2020.0
Falcons,16.0,30.0,0.0,2.0,0.0,3.0,6.0,7.0,7.0,13.0,7.0,3.0,68.0,25.0,39.0,0.0,4.8,3.1,7.3,327.0,78.0,249.0,4.8,3.4,9.9,403.0,88.0,315.0,60.0,26.0,33.0,0.717948717948718,39.0,0.0,0.0,4.0,2.0,25.0,15.0,8.0,24.0,25.0,50.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,3.0,40.7,0.0,0.0,0.0,11.0,0.0,0.0,19.5,27.0,0.0,0.0,3-23,3.0,23.0,5.0,0.0,16.0,4.0,0.11320754716981132,Bay,2020.0
Falcons,16.0,23.0,0.0,1.0,7.0,0.0,3.0,6.0,3.0,17.0,0.0,3.0,63.0,24.0,37.0,0.0,5.9,6.9,6.1,373.0,166.0,207.0,5.9,4.6,8.7,437.0,124.0,313.0,63.0,27.0,36.0,0.5675675675675675,37.0,0.0,1.0,2.0,1.0,24.0,11.0,10.0,21.0,46.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,46.3,3.0,-3.0,3.0,-3.0,0.0,0.0,23.5,21.333333333333332,0.0,0.0,3-40,3.0,40.0,5.0,0.0,16.0,5.0,0.11320754716981132,PanthersCarolina,2020.0
Falcons,40.0,23.0,1.0,4.0,10.0,10.0,10.0,10.0,0.0,0.0,7.0,16.0,79.0,37.0,40.0,1.0,5.8,2.7,9.3,462.0,99.0,363.0,5.8,2.5,9.5,365.0,32.0,333.0,50.0,13.0,36.0,0.75,40.0,4.0,0.0,2.0,0.0,37.0,17.0,5.0,24.0,52.0,100.0,1.0,3.0,0.0,3.0,4.0,1.0,4.0,1.0,2.0,34.0,12.0,0.0,36.0,0.0,0.0,0.0,24.0,24.333333333333332,0.0,0.0,5-25,5.0,25.0,5.0,0.0,16.0,6.0,0.11320754716981132,VikingsMinnesota,2020.0
Falcons,22.0,23.0,0.0,3.0,0.0,14.0,0.0,8.0,7.0,3.0,3.0,10.0,70.0,26.0,42.0,1.0,5.5,2.5,8.0,388.0,66.0,322.0,5.5,3.0,9.4,386.0,64.0,322.0,59.0,21.0,36.0,0.7380952380952381,42.0,1.0,0.0,2.0,2.0,26.0,19.0,5.0,26.0,50.0,50.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,4.0,45.0,0.0,3.0,0.0,6.0,0.0,0.0,19.5,20.0,0.0,0.0,8-53,8.0,53.0,5.0,0.0,16.0,7.0,0.11320754716981132,LionsDetroit,2020.0
Falcons,25.0,17.0,1.0,2.0,6.0,10.0,3.0,6.0,7.0,7.0,3.0,0.0,68.0,36.0,30.0,0.0,5.9,3.6,9.4,401.0,131.0,270.0,5.9,6.7,6.6,304.0,147.0,157.0,52.0,22.0,27.0,0.7,30.0,0.0,1.0,2.0,2.0,36.0,14.0,10.0,28.0,33.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,0.5,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6-63,6.0,63.0,5.0,0.0,16.0,8.0,0.11320754716981132,PanthersCarolina,2020.0
Falcons,25.0,17.0,1.0,2.0,6.0,10.0,3.0,6.0,7.0,7.0,3.0,0.0,68.0,36.0,30.0,0.0,5.9,3.6,9.4,401.0,131.0,270.0,5.9,6.7,6.6,304.0,147.0,157.0,52.0,22.0,27.0,0.7,30.0,0.0,1.0,2.0,2.0,36.0,14.0,10.0,28.0,33.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,2.0,0.5,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,6-63,6.0,63.0,5.0,0.0,16.0,9.0,0.11320754716981132,PanthersCarolina,2020.0
Giants,16.0,26.0,0.0,2.0,3.0,7.0,0.0,6.0,3.0,13.0,0.0,10.0,64.0,20.0,41.0,0.0,4.5,1.4,6.8,291.0,29.0,262.0,4.5,4.7,7.2,349.0,141.0,208.0,64.0,30.0,32.0,0.6341463414634146,41.0,2.0,2.0,3.0,0.0,20.0,16.0,2.0,20.0,53.0,100.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,38.6,13.0,4.33,39.0,13.0,0.0,0.0,0.0,33.0,0.0,0.0,4-25,4.0,25.0,1.0,0.0,4.0,1.0,0.09433962264150944,SteelersPittsburgh,2020.0
Giants,13.0,17.0,0.0,1.0,0.0,0.0,3.0,10.0,10.0,7.0,0.0,0.0,62.0,18.0,40.0,1.0,4.8,4.2,6.0,295.0,75.0,220.0,4.8,4.2,6.8,304.0,135.0,169.0,64.0,32.0,28.0,0.625,40.0,0.0,1.0,4.0,1.0,18.0,15.0,4.0,22.0,23.0,100.0,4.0,2.0,0.0,2.0,3.0,0.6666666666666666,1.0,1.0,3.0,58.0,11.0,0.0,11.0,0.0,0.0,0.0,28.0,23.25,0.0,0.0,3-10,3.0,10.0,1.0,0.0,4.0,2.0,0.09433962264150944,BearsChicago,2020.0
Giants,9.0,36.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,10.0,7.0,13.0,49.0,15.0,32.0,2.0,4.7,4.4,5.6,231.0,66.0,165.0,4.7,2.7,9.5,420.0,93.0,327.0,73.0,35.0,36.0,0.53125,32.0,0.0,1.0,2.0,0.0,15.0,8.0,3.0,13.0,40.0,50.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,5-28,5.0,28.0,1.0,0.0,4.0,3.0,0.09433962264150944,Francisco,2020.0
Giants,9.0,17.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,3.0,0.0,7.0,66.0,25.0,36.0,0.0,4.5,5.4,5.3,295.0,136.0,159.0,4.5,2.5,6.2,240.0,58.0,182.0,57.0,23.0,32.0,0.6388888888888888,36.0,0.0,1.0,5.0,0.0,25.0,11.0,7.0,19.0,30.0,50.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,43.2,10.0,8.0,30.0,16.0,0.0,0.0,27.0,27.5,0.0,0.0,4-20,4.0,20.0,1.0,0.0,4.0,4.0,0.09433962264150944,Rams,2020.0
Giants,34.0,37.0,0.0,2.0,14.0,6.0,3.0,11.0,3.0,21.0,7.0,6.0,62.0,27.0,33.0,1.0,4.8,3.3,6.7,300.0,89.0,211.0,4.8,4.3,8.7,402.0,126.0,276.0,64.0,29.0,33.0,0.6060606060606061,33.0,0.0,0.0,2.0,2.0,27.0,11.0,7.0,20.0,53.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,0.0,24.5,14.0,0.0,0.0,8-81,8.0,81.0,1.0,0.0,4.0,5.0,0.09433962264150944,CowboysDallas,2020.0
Giants,20.0,19.0,1.0,1.0,10.0,3.0,0.0,7.0,0.0,10.0,0.0,9.0,46.0,26.0,19.0,0.0,5.2,5.1,5.9,240.0,132.0,108.0,5.2,3.6,6.7,337.0,86.0,251.0,69.0,24.0,42.0,0.631578947368421,19.0,1.0,1.0,1.0,0.0,26.0,8.0,5.0,16.0,63.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,35.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,17.5,0.0,0.0,4-30,4.0,30.0,1.0,0.0,4.0,6.0,0.09433962264150944,TeamWashington,2020.0
Giants,21.0,22.0,0.0,3.0,7.0,0.0,7.0,7.0,7.0,3.0,0.0,12.0,55.0,22.0,30.0,2.0,5.9,7.3,6.2,325.0,160.0,165.0,5.9,3.7,8.3,442.0,96.0,346.0,72.0,26.0,43.0,0.6666666666666666,30.0,2.0,1.0,3.0,1.0,22.0,8.0,6.0,17.0,30.0,0.0,3.0,1.0,0.0,1.0,0.0,,3.0,1.0,6.0,44.2,9.5,6.5,19.0,13.0,0.0,0.0,22.0,19.0,0.0,0.0,9-62,9.0,62.0,1.0,0.0,4.0,7.0,0.09433962264150944,EaglesPhiladelphia,2020.0
Giants,23.0,25.0,0.0,3.0,7.0,7.0,3.0,6.0,3.0,3.0,9.0,10.0,69.0,24.0,42.0,0.0,5.2,4.2,6.5,357.0,101.0,256.0,5.2,3.4,7.0,344.0,81.0,263.0,66.0,24.0,40.0,0.6190476190476191,42.0,2.0,2.0,3.0,1.0,24.0,17.0,6.0,24.0,36.0,100.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,36.0,11.0,0.0,11.0,0.0,0.0,0.0,32.666666666666664,23.0,0.0,0.0,7-73,7.0,73.0,1.0,0.0,4.0,8.0,0.09433962264150944,Bay,2020.0
Jaguars,27.0,20.0,1.0,3.0,0.0,14.0,3.0,10.0,7.0,10.0,0.0,3.0,47.0,23.0,20.0,0.0,5.1,4.0,8.7,241.0,91.0,150.0,5.1,4.0,7.9,445.0,88.0,357.0,69.0,22.0,46.0,0.95,20.0,3.0,0.0,4.0,0.0,23.0,11.0,4.0,17.0,50.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,6-61,6.0,61.0,3.0,0.0,9.0,1.0,0.03773584905660377,ColtsIndianapolis,2020.0
